@RELATION players

@ATTRIBUTE gp numeric
@ATTRIBUTE age numeric
@ATTRIBUTE min numeric
@ATTRIBUTE fgm numeric
@ATTRIBUTE fga numeric
@ATTRIBUTE ftm numeric
@ATTRIBUTE fta numeric
@ATTRIBUTE reb numeric
@ATTRIBUTE ast numeric
@ATTRIBUTE stl numeric
@ATTRIBUTE blk numeric
@ATTRIBUTE tov numeric
@ATTRIBUTE pts numeric
@ATTRIBUTE season numeric
@ATTRIBUTE fppg numeric

@DATA
71,26,33.5,3.4,8.5,1.2,1.4,5.9,4.8,1.1,0.6,1.9,9.4,NaN,23.7
73,21,15.4,1.5,4.1,0.8,0.9,1.2,0.9,0.3,0.2,0.5,4.4,NaN,10.1
82,24,20.2,3.1,7.6,2.8,3.5,4.9,1.2,0.7,0.7,1.1,10.2,NaN,15.9
31,29,26.3,4.5,10.6,3.5,4.2,7.5,0.9,0.6,0.4,1.4,12.5,NaN,5.1
74,24,34.2,8.5,16.3,2.2,2.9,10.9,2,0.7,0.7,2,19.3,NaN,25.1
25,19,10.3,1.2,3,0.7,1,3.4,0.2,0.2,0.4,0.4,3.3,NaN,7
75,26,24.4,3.1,7.4,0.8,1.1,2.1,3.4,0.8,0.2,1.3,7.6,NaN,13.6
71,27,23.9,4.2,9.9,1.6,2,2.6,2.8,0.8,0.3,1.8,11.4,NaN,11.2
16,25,4.5,0.5,0.8,0.3,0.3,1.1,0.4,0.1,0.1,0.3,1.3,NaN,0
76,28,26.1,2.8,5.4,1.7,3,9.8,0.9,0.4,0.7,1.3,7.3,NaN,9.9
67,27,21.1,3.1,6.4,2.1,2.9,3.9,1.5,0.5,0.1,1.3,8.9,NaN,16
74,22,19.4,2.4,5.3,0.8,1.1,3,0.9,0.6,0.4,0.7,6,NaN,15.7
78,30,30.6,3.3,7.6,1.3,1.8,6.4,1.6,1.4,0.3,1.2,9.1,NaN,14.6
45,22,15.3,1.9,6,0.7,0.8,2,0.5,0.5,0.3,0.5,5.6,NaN,6.5
67,38,17.9,1.4,3.4,0.5,0.6,1.8,2.6,1.2,0,0.9,4.1,NaN,6.8
56,26,30.8,3.6,9.5,0.8,1.1,4.2,3.4,1.1,0.4,1.5,10.1,NaN,14.6
4,27,7.2,0.8,3,0,0,1.5,0,0.3,0,0.3,1.5,NaN,0
81,26,26.6,3,6.6,0.8,1,5.3,1.9,0.7,0.5,0.7,8,NaN,10.6
51,26,15.7,2.5,6.6,0.6,0.8,1.5,1.7,0.5,0,0.7,6.9,NaN,10.5
78,34,34.4,7.3,14.8,3.8,4.7,11.8,2.7,0.3,1.9,2,18.5,NaN,28.3
6,25,15.2,3,8.2,1.3,1.8,3.7,1,0.8,0.2,2,8.8,NaN,28.3
73,30,32.7,6.1,12.7,3.5,4.6,7.8,3.1,1.8,0.9,2.3,16.7,NaN,27.1
73,37,26.2,4,9,2.2,2.9,4,2,0.6,0.3,1.3,11.9,NaN,7.6
63,32,16.5,1.7,4.7,1.4,2,3,0.8,0.3,0.2,0.8,5.7,NaN,0
43,23,14.7,1.7,4.3,0.6,0.9,1.8,0.4,0.4,0.2,0.6,4.3,NaN,0
50,24,12,1.3,3.5,0.7,1,1.6,2.3,0.6,0.1,0.8,3.5,NaN,7.7
68,24,18.9,2.2,4.9,1.1,1.4,4.4,1,0.4,0.3,0.9,5.9,NaN,8.3
10,22,12,0.9,3.8,0.8,1.1,2,0.8,0.7,0.5,0.5,2.9,NaN,0
75,27,23.9,2.5,6,0.9,1.3,2.6,1.3,0.3,0.3,0.7,7.2,NaN,0
68,29,29.7,4,9.5,0.5,1.1,5.5,7.9,1.3,0.1,3.1,8.9,NaN,28.8
64,29,18.6,2,5.2,2.1,2.7,2.3,2.8,0.5,0,1.3,6.3,NaN,12.6
50,31,21.7,3,8,0.9,1.1,1.7,2.4,0.7,0.2,1.2,8.7,NaN,7.6
75,36,20.1,2.9,6.9,0.7,0.9,2.6,0.8,0.4,0.3,0.6,7.7,NaN,4.1
68,24,21.1,3,6.9,0.8,1.2,2.6,2.8,0.7,0.2,1.3,7.4,NaN,4.7
29,31,9.7,1.5,3.7,0.4,0.5,0.9,1.4,0.4,0.1,0.6,3.7,NaN,13.5
36,24,9.4,0.7,1.9,0.2,0.3,1.4,0.2,0.3,0.1,0.2,1.9,NaN,4.9
47,35,16.3,1.2,2.9,1.3,2.1,6.4,0.7,0.5,0.1,1,3.7,NaN,0
77,25,29.5,5.6,12.9,2.4,2.8,4.2,6,0.8,0.1,2.4,14.5,NaN,22.5
20,28,5.3,0.8,2,0.2,0.2,0.9,0.5,0.1,0,0.1,1.9,NaN,0
74,35,16.8,1.9,4.4,1.1,1.5,2.5,0.8,0.4,0.1,0.7,5.8,NaN,6.6
17,22,14.4,1.9,5.6,0.9,1.3,2.1,1.1,0.4,0.1,1.5,5.3,NaN,0
22,24,31.5,3.5,10,2.6,3.2,5.7,8.8,1.7,0,2.9,10.3,NaN,22.4
45,26,16.5,1.8,3.8,0.5,0.6,3,0.6,0.4,0.2,0.4,4.4,NaN,0
70,24,27.9,4.3,10.8,2.5,3.1,4.5,1.5,1.4,0.4,1.8,13.5,NaN,17.7
67,26,16.9,1.9,4.6,0.8,1.2,3.5,0.8,0.4,0.6,0.5,4.6,NaN,5.7
59,27,27.8,4,7.4,1.7,2.2,6.7,0.9,0.3,1.4,1.2,9.6,NaN,18.3
50,22,21.3,3.1,7.5,1.2,1.6,2.3,1.7,0.6,0.2,0.9,8.7,NaN,15.8
71,29,26.4,4.7,10.6,2.5,3,3.5,3.1,0.8,0.1,1.7,12.6,NaN,11.3
43,32,22.8,1.8,5.2,0.8,1,1.6,3.8,1.6,0.1,1.2,5.1,NaN,8.7
2,32,9.7,0,0,0,0,0.5,1,0,0,0,0,NaN,0
76,28,25.3,4.2,9.3,2.2,2.7,7.1,1.1,0.2,1.6,1.4,10.6,NaN,11.5
68,28,35.4,7.5,16.4,5,5.8,5.9,3.7,1,0.6,2.7,21.1,NaN,21
82,23,26.3,3.1,5.2,2.1,3.3,9.5,1.3,0.8,2.3,1.4,8.4,NaN,21.8
12,24,5.4,0.7,2.1,1,1.1,0.5,0.7,0.3,0,1,2.5,NaN,2.4
67,26,34.4,9.4,22,8.1,9.8,7.3,8.6,2.1,0.2,4.4,28.1,NaN,37.1
61,27,27.5,4.8,12,2.1,2.5,4.8,0.9,0.5,0.3,1,13.7,NaN,18
46,30,9.6,1.2,1.8,0.7,1.2,2.2,0.3,0.1,0.4,0.5,3,NaN,6.4
52,24,23.7,2,5.9,1.5,1.8,2.8,1.8,0.6,0.5,0.7,6.4,NaN,6.2
32,35,17,1.8,4.1,0.4,0.6,5.3,0.9,0.4,1.3,1.2,4,NaN,0
4,25,17.9,1.8,5,1,1,1.5,1,0.8,0,0.5,5.5,NaN,10.4
16,30,20.4,2.9,7.8,1.5,2.1,1.9,2.8,0.6,0,1.1,8.4,NaN,0
64,25,33.1,5.8,12.3,1.4,1.7,7.8,0.9,0.5,2.4,1.5,14.3,NaN,17.9
33,21,16.8,1.6,4.1,0.9,1.2,2,1.4,0.7,0,0.7,4.6,NaN,4.4
2,24,3.9,0,1.5,0,0,1,0.5,0,0,0,0,NaN,8.1
38,22,22.8,5.1,10.4,2.7,3.8,4.1,1.2,0.5,0.2,0.9,13.5,NaN,10.5
51,23,19.8,1.7,4.5,0.9,1.1,2.2,2.5,0.8,0.1,1.6,5.1,NaN,5.1
76,22,24.5,2.5,5.7,0.8,1,2.3,3,1.2,0.1,1.1,6.2,NaN,13.3
5,29,17.8,1.4,3.8,0.6,0.8,0.2,0.6,0.8,0,0.8,4,NaN,0
78,29,18.8,2.5,5.1,0.8,1.2,2.3,3.3,0.6,0.3,1.3,5.9,NaN,11.1
21,31,6,0.4,1.7,0.3,0.6,1.8,0.2,0.2,0.1,0.1,1.1,NaN,0
57,37,19.3,2.1,4.7,0.5,0.6,3.5,0.9,0.5,0.5,0.6,4.8,NaN,0
63,29,17.2,1.9,4.8,0.6,0.6,2.6,0.7,0.4,0.3,0.5,5.4,NaN,0
20,24,5.4,1,2.1,0.9,1.2,1.5,0.3,0.3,0.1,0.3,2.9,NaN,3.7
55,25,15.1,2.1,5.3,0.5,0.6,1.4,2.8,0.5,0,0.9,5.4,NaN,12.4
3,22,0.9,0.3,0.7,0,0,0.3,0.3,0,0.3,0,0.7,NaN,0
82,24,29,3.1,7.7,1.9,2.4,3.8,2.2,0.8,0.2,1.4,8.9,NaN,7.3
34,22,13.4,1.5,5,0.9,1,1.4,3.1,0.6,0.2,1,4.3,NaN,4.8
73,27,17.5,2.2,5.7,0.6,0.9,3.5,1.2,0.3,0.7,0.8,5.8,NaN,10.6
80,27,32.7,8.2,16.8,3.9,4.2,4.3,7.7,2,0.2,3.1,23.8,NaN,37.3
81,35,18.9,1.5,4,0.4,0.5,1.7,3.6,0.5,0.1,1.3,4.3,NaN,8.7
35,32,5.6,0.6,1.6,0,0.1,0.6,0.3,0,0.1,0.1,1.8,NaN,2
70,21,25.3,3.1,5.7,1.5,2.9,7.5,0.9,0.5,1.2,1.4,7.7,NaN,15
40,21,15.4,2.8,5.4,0.4,0.5,2.1,0.6,0.5,0.2,0.7,6.1,NaN,11.7
62,30,27.3,4.1,8.2,2.1,3,6.4,1.1,0.6,1.2,1.2,10.3,NaN,15.8
63,23,19,2.5,4.3,1,1.9,5.8,0.7,0.3,0.4,0.8,6,NaN,7.4
58,35,24.1,3.1,6.9,0.8,1.1,3.6,1.6,0.5,0.3,0.6,7.5,NaN,5
33,23,27,4.8,9.1,1.7,2.8,6.7,1.1,0.5,1.8,1.1,11.7,NaN,11.1
82,24,25.5,3.8,9.2,0.5,0.7,2.8,1,0.6,0.3,0.8,9.8,NaN,9.8
52,31,18.8,2,4.8,0.9,1.1,4.3,1.4,1,0.4,0.7,5.3,NaN,11.9
76,27,32,5.9,12.7,1.7,2.6,5.4,2.3,1.6,0.3,1.5,14.1,NaN,22.7
54,24,14.8,2.3,4.8,1,2,5.6,0.6,0.6,0.4,1.1,5.7,NaN,8.9
52,30,19.8,3.3,5.8,1.7,2.3,4.8,1.5,0.7,0.7,1.2,8.2,NaN,9
77,39,28.9,5.4,10.6,3,4,9.1,3,0.8,2,1.7,13.9,NaN,17.7
11,24,21.8,1.9,5.5,0.9,1.9,2.5,5.5,0.7,0,2.3,5.2,NaN,9.4
70,23,24,4,10.2,1.8,2.2,2.2,1.8,0.3,0.2,1.2,11.5,NaN,7
81,28,25.3,3.9,7,1.9,2.7,7.3,0.7,0.4,1.2,1.4,9.7,NaN,10.7
68,22,34.8,6.5,14,2.8,3.6,6.3,1.8,1,0.5,1.7,17.1,NaN,19.7
12,29,14.7,1.6,4.3,0.7,1.1,1.8,2,0.9,0.3,0.8,4.3,NaN,11.4
63,33,26.2,3.6,7.2,1.3,2,4.4,1.4,2,0.5,1.4,8.6,NaN,12.6
68,33,28.7,5.9,12.2,1.9,2.4,1.9,4.9,0.6,0,2.1,14.4,NaN,16.8
72,23,19.6,2.2,5.2,0.6,0.8,2.4,0.9,0.4,0.2,0.7,6,NaN,7.3
30,22,29.8,5.8,14.5,4,6,2.9,5.2,1.6,0.3,3.8,16.9,NaN,10
5,25,3.6,0.4,1,0.4,0.4,0.2,0.2,0.2,0,0.8,1.2,NaN,0
51,24,13.2,1.6,4.1,0.4,0.5,2.1,0.8,0.3,0.2,0.7,3.9,NaN,0
82,29,35.7,4.5,11.1,1.5,1.7,5.6,2.5,1.9,0.2,1.7,12.8,NaN,16.6
79,27,19.8,2.9,5.9,1.1,1.9,5,1.1,0.5,0.5,1.1,7.2,NaN,12
76,22,30.1,4.9,13.2,1.4,1.9,2.7,4.3,0.9,0.2,1.6,12.8,NaN,10.5
82,24,26.8,3.3,6,1.9,3,8,0.5,0.4,0.7,1,8.5,NaN,16.2
47,23,8.5,1.3,3.5,0.2,0.3,0.7,0.5,0.1,0,0.4,3.7,NaN,6
75,27,35.5,5.4,12.3,3.5,4.8,3.1,9.6,1.2,0.1,2.5,15.2,NaN,9.7
33,20,12.5,1.6,4.4,0.2,0.2,1.1,2.2,0.5,0.2,1.3,3.7,NaN,7.3
74,29,14.3,1.2,2.2,1.3,1.9,3.6,0.3,0.4,0.2,0.3,3.6,NaN,3.8
32,23,18.8,2.2,5.2,1,1.5,2.5,1.3,1,0.3,0.9,5.9,NaN,12.5
82,25,21.1,4.1,7.5,1.9,2.3,5.7,1.4,0.2,0.6,0.9,10.2,NaN,8
79,25,34,6.6,14.7,2.6,3.7,5.3,6.6,1.3,0.5,3.1,16.6,NaN,23.5
2,28,3.3,0.5,0.5,1,1,0,0.5,0,0,0,2,NaN,0
75,32,30.5,3.9,5.9,2.5,3.4,11.5,1.1,0.6,1.2,1.4,10.3,NaN,16.5
62,35,16,1.7,3.9,0.7,1,4.2,0.7,0.3,0.2,0.7,4.2,NaN,3.2
2,22,36.9,4.5,15,1,2.5,4.5,4,1.5,0,3,11,NaN,0
10,26,7.6,0.9,2,0,0,2,0.1,0.1,0.1,0.4,2.4,NaN,0
72,23,35.7,6.6,15.1,3.6,4.4,4.2,4.1,1.7,0.3,2.8,17.9,NaN,21.1
66,38,16.5,2,6.2,0.7,0.9,2,1.2,0.7,0.2,0.7,5.8,NaN,7.7
65,27,25.8,3.9,9.5,0.8,1,3.2,1.6,0.5,0,0.8,10,NaN,7.8
76,27,29.5,3.8,9.1,1.2,1.5,4.2,1.6,0.8,0.6,1.1,9.9,NaN,9
60,28,33.7,5.6,12.5,1.8,2.4,3.7,2.3,1.3,0.2,1.4,15.9,NaN,12.8
58,24,17,2.6,6.1,1.3,1.6,2.8,1.4,0.8,0.3,1.1,6.8,NaN,18.2
7,32,9.5,1.4,4.4,0.3,0.6,0.9,2.6,0.1,0.1,1.1,3.1,NaN,0
8,24,8.7,0.6,2.4,0.4,0.8,0.6,1,0.8,0.1,0.5,1.9,NaN,0
52,33,18.3,2.3,5.9,0.5,0.7,1.5,1.3,0.5,0.1,0.9,5.9,NaN,0
78,28,31.7,5.4,12.5,1.4,1.8,6.1,1.7,0.7,0.4,1.4,13.9,NaN,0
9,24,9.5,0.3,1.4,1.6,2.7,0.4,0.3,0.3,0,0.3,2.2,NaN,0
77,20,24.7,3.7,8.8,1.9,2.3,2.8,3.6,0.7,0.1,2.5,10.1,NaN,15.9
71,33,32.4,6.4,13.1,3.2,4.2,10.5,2.2,1,0.2,2.2,16.1,NaN,19.9
73,31,23.7,3.3,7.2,1.7,2.2,6.8,2.4,1.1,0.3,1.8,8.3,NaN,18.2
16,26,4.7,0.7,1.9,0.2,0.3,0.5,0.3,0.1,0,0.3,1.8,NaN,0
69,31,16.1,2.7,6.8,0.7,0.9,1.5,2.6,0.4,0.1,1.2,7.1,NaN,6.6
78,20,23.9,3.5,7.4,1.7,2.5,6.5,1.6,0.8,0.7,0.8,9.2,NaN,15.4
21,21,4.4,0.2,0.9,0.2,0.6,0.7,0.1,0.3,0,0.2,0.9,NaN,0.4
52,25,9.3,1,2.8,0.3,0.5,2.1,0.6,0.3,0.2,0.7,2.5,NaN,5
82,30,32.1,6.5,12.8,1.3,1.6,7.3,3.2,0.8,1.5,1.3,15.2,NaN,22.9
47,31,23.3,5.2,10.7,1.5,2.4,6.4,1.5,0.6,0.9,0.7,12,NaN,10.3
82,25,28.5,3.6,8.8,1.4,1.9,6.1,1.7,0.9,0.6,1.5,10.2,NaN,15.7
13,33,14.8,1.6,4.5,0.8,1.2,2.1,1.1,0.3,0.1,0.2,5,NaN,2.6
10,23,6.8,1,2.4,0.9,1.4,3.8,0.5,0.4,0.5,0.6,2.9,NaN,12.5
31,24,25.7,4.4,10.8,3.4,4.5,3.5,2,0.6,0.1,1.6,13.3,NaN,7.7
78,23,23.3,3.4,8,2.2,3.1,7.6,1.2,0.5,0.8,1.9,9,NaN,14.5
8,28,9,1.1,3.4,0.5,1.5,3.5,0.3,0.1,0.6,0,2.8,NaN,0
59,28,14.6,2.5,5.3,0.9,1.1,4.6,0.5,0.3,0.6,0.9,6,NaN,9.5
81,24,26,3.8,8.4,1.2,1.4,2.7,1.2,0.8,0.2,0.8,10.3,NaN,11.9
73,29,22.4,1.8,3.5,0.6,0.9,3.4,1,0.9,0.2,0.8,4.5,NaN,2.1
52,33,14.7,2.4,4.3,1,1.3,4.3,0.5,0.3,0.8,0.9,5.8,NaN,0
79,29,22.8,3.2,5.4,0.9,1.5,6.4,1.7,0.7,1.1,1.2,7.3,NaN,12.8
53,33,9.4,1,2.3,0.6,0.9,2.7,0.7,0.3,0.2,0.4,2.6,NaN,4.1
81,22,32.9,6.8,13.1,2.6,7.2,14.8,0.8,1.5,1.4,1.9,16.2,NaN,25
65,32,26.6,2.7,5.7,0.8,1.3,4,3.4,1.1,0.3,1.2,7,NaN,14.3
39,40,11.8,1.5,2.7,0.6,0.8,1.3,2.2,0.4,0,0.9,3.7,NaN,0
70,24,22.2,1.9,3.9,0.5,0.8,3.6,0.7,0.8,0.6,0.5,4.8,NaN,11.6
46,30,13.8,2.8,6.1,1,1.2,2.1,0.4,0.1,0.2,0.6,6.6,NaN,0
70,31,20.7,2.5,4,0.3,0.7,7,2.3,0.5,1.6,1.2,5.4,NaN,13.9
8,27,6.2,1.1,2.5,0.4,0.5,0.3,0.5,0.8,0.3,0.9,2.8,NaN,0
56,26,14.7,2.6,5.5,0.9,1.2,3.6,0.4,0.2,0.4,0.7,6.9,NaN,3.6
81,21,35.1,7.3,16,5.3,7,3.6,2,1,0.6,2.2,20.7,NaN,21.4
19,23,4.4,0.4,1.4,0.5,0.5,1.2,0,0.3,0,0.2,1.5,NaN,7
29,23,20.6,1.3,4.3,0.6,0.7,2.4,0.7,0.5,0.2,0.5,4,NaN,5.8
61,23,35.5,9.2,18.6,5.3,7,10.3,1.9,1.3,2,2,24.3,NaN,36
68,30,13.6,2,4.9,0.4,0.6,0.9,0.4,0.3,0.1,0.3,5.6,NaN,4.1
72,31,18.6,1.8,4.6,0.4,0.7,3.2,0.7,0.4,0.2,0.4,5.3,NaN,10.3
57,21,19.5,3.1,7.4,2.3,3.4,2.5,2.1,0.5,0.2,1.8,8.9,NaN,9.7
81,29,15.2,2.4,4.7,1.6,2,4.7,0.6,0.3,0.6,0.8,6.3,NaN,9.1
71,30,33.4,5,11.3,1.5,1.8,3.7,2,0.4,0.1,1.2,12.8,NaN,8.9
67,23,21.8,3.4,7.7,1.2,1.7,1.9,1.5,0.7,0.1,0.9,8.9,NaN,13
76,25,33.4,6,13.4,1.3,1.6,2.9,2.1,1.5,0.3,1.4,15.2,NaN,19.6
21,23,14.5,1.2,3.3,0.6,0.8,1.5,0.7,0.3,0.3,0.3,3.6,NaN,2.5
68,23,21.2,2.9,6.7,1.1,1.5,2.2,1.2,0.8,0.1,1.5,7.8,NaN,8.4
44,33,16.1,2,4.5,0.4,0.5,1.6,2.6,0.3,0,1.2,4.7,NaN,9.2
82,23,22,1.9,3.5,1.7,2.8,8,0.4,0.2,1.6,0.9,5.5,NaN,13.2
35,27,33.4,8.6,17.2,4,5.5,8.4,4.9,0.8,0.5,2.4,21.4,NaN,28.5
54,27,9.4,1.9,3.2,1.6,2.1,3.6,0.4,0.2,0.4,0.5,5.5,NaN,8.2
62,21,17.8,3,7,0.8,1.1,5.4,0.8,0.4,0.4,0.9,7,NaN,9.7
79,27,26.8,4.1,9.5,1.4,1.7,3.2,1.3,0.4,0.1,1.5,11.2,NaN,14.5
76,34,18.2,2.7,5,0.7,1,3.1,2.3,0.3,0.3,1.3,6.4,NaN,8.1
55,23,31.1,6.5,14.5,2.5,3.2,3.4,2.9,1,0.2,2,17.4,NaN,23.4
12,28,17.7,2.9,4.3,1.1,2,3.6,0.5,0.4,1.3,0.8,6.9,NaN,9.3
6,23,4.8,0.3,0.8,0.2,0.2,0.7,0,0,0.2,0,0.8,NaN,0
66,31,20.3,2.6,4.8,1.9,2.2,4.3,1.1,0.5,0.8,0.6,7.2,NaN,7.8
48,26,18.1,2.3,6.3,1.2,1.6,2,3.5,0.6,0.1,1.2,6.9,NaN,12.2
52,24,36,7.1,17.2,3,3.5,3.9,5.1,1.2,0.4,3.4,19.6,NaN,11.6
72,30,14.6,1.5,3.6,0.3,0.4,2.5,0.8,0.3,0.3,0.5,4.2,NaN,6.2
51,30,9.2,1.5,3.2,0.8,0.9,0.8,1.1,0.2,0,0.5,4,NaN,4.6
7,23,24.1,2,5.6,0.4,0.6,3.6,3,1.3,0.4,1.3,4.4,NaN,4.5
73,28,33.7,8.1,15.8,4.3,5.5,7.8,2,0.8,1.7,2.4,20.6,NaN,23.7
6,20,7.1,0.2,2,0,0,0.3,0.2,0.3,0.2,0.7,0.5,NaN,2.6
8,23,4.8,0.5,1.3,0,0,0,0.4,0.4,0,0.6,1,NaN,0
14,23,19.9,2,4.9,0.8,1.5,3.4,1.1,0.7,0.1,0.8,5.6,NaN,0
33,32,19.9,1.4,4.2,1,1.2,2,2.7,0.6,0.2,0.8,4.3,NaN,6.7
23,25,7.3,1.1,2.9,0.4,0.5,0.5,0.4,0.4,0.1,0.1,3,NaN,1.4
80,24,34.7,8,17.9,2.3,2.8,3.2,4.3,1.2,0.3,2.5,20.8,NaN,24
64,29,22.9,4,9.9,1.5,1.9,2.7,1,0.8,0.5,1.1,11.8,NaN,10.9
18,25,5.7,0.7,2.2,0.4,0.4,1.6,0.3,0.1,0.2,0.2,1.9,NaN,0
57,21,12.2,2,4.9,0.3,0.4,1.5,1.9,0.6,0.1,0.8,5,NaN,5.7
36,32,15.8,3.9,6.9,1.9,2.5,4.1,0.9,0.3,0.3,0.6,9.8,NaN,0
72,32,35.1,7.9,18.2,4.6,5.6,7.7,4.2,0.9,0.5,2.4,21.8,NaN,23.1
17,36,10.3,1.5,3.5,0.6,0.7,1.3,0.6,0.5,0.1,0.2,3.7,NaN,0
61,27,29.5,5.2,10.7,1.5,2.2,4.7,2.8,0.8,0.3,1.6,13.7,NaN,7.1
70,33,17.1,2.2,5,0.4,0.5,3.3,1,0.4,0.4,0.6,6.1,NaN,11.4
62,31,10.7,2,5.3,0.4,0.4,2.5,0.4,0.3,0.2,0.5,5.1,NaN,0
66,28,14.1,1.6,3.6,0.6,0.8,2.3,1,0.5,0.2,0.7,4.1,NaN,0
27,37,14.9,1.4,2.7,0.9,1.3,3.6,0.4,0.6,0.5,0.3,3.9,NaN,5.3
53,32,33.5,6.8,14.5,4,5.1,7.4,2.4,0.7,0.6,1.5,19.1,NaN,0
24,32,6.5,0.7,2.1,0.3,0.3,0.4,0.5,0.1,0,0.3,2.1,NaN,0
70,26,12.2,1,2.8,0.5,0.6,1.9,0.6,0.5,0.3,0.6,2.9,NaN,0
16,34,7,1.3,2.7,0.2,0.2,1.5,0.7,0.1,0.1,0.5,2.8,NaN,0
24,21,15.1,1.8,4.5,0.5,1,2.8,0.4,1.2,0.5,0.6,4.7,NaN,2.9
74,31,32.7,7,15.1,4,4.4,4.2,10,2.1,0.2,2.6,19.5,NaN,29.6
17,20,8.5,1.3,3.1,0.8,1.2,2.2,0.2,0.3,0.4,0.1,3.6,NaN,5.2
2,33,11.9,0.5,1,1,1,4,1,0,0,1.5,2,NaN,0
17,25,9,0.7,2.4,0.2,0.2,1.5,0.4,0.1,0.2,0.5,1.8,NaN,0
8,20,4.5,0.6,1.3,0,0,0.8,0,0.1,0.3,0.1,1.3,NaN,0
77,22,19.1,3,5.2,1,2.7,6.4,0.6,0.8,1.2,0.8,7,NaN,20.4
73,23,24.3,3.2,6,2.4,3.2,6.2,1,0.8,0.9,0.9,8.7,NaN,17.3
60,27,13.3,2.2,3.8,1,1.4,4.8,0.8,0.8,1.1,1.1,5.5,NaN,4.9
82,30,20.4,2.6,6.7,1.3,1.7,2.4,1.3,1,0.2,1,7.2,NaN,6.7
8,25,6.3,1.1,2.8,0.5,0.8,2,0,0,0.1,0,2.8,NaN,0
80,24,25.6,3.2,7.3,1.7,2.2,2.6,3.1,0.8,0.3,1.3,8.5,NaN,13
3,23,1.9,0.7,1.3,0,0,0.3,0,0,0,0.3,2,NaN,0
79,30,29.6,3.7,8.1,1.3,1.5,2.6,1.7,1.1,0.4,0.9,9.6,NaN,13.6
31,23,10.3,1.3,2.3,0.8,1.1,3.3,0.8,0.2,0.4,0.4,3.4,NaN,9.3
80,20,28.2,4.9,12,1.8,2.4,3.4,3.3,1.2,0.2,2.5,13.2,NaN,19.5
62,28,19,2.4,5.6,1.7,2.1,1.5,3.2,0.6,0.1,1.4,7.5,NaN,9.1
1,35,42.4,6,14,0,0,5,2,1,2,0,13,NaN,7
75,25,35.7,8.2,19.7,5.5,6.2,4,6.8,0.9,0.4,3.2,25.1,NaN,29.8
20,21,7.8,0.7,1.9,0.4,0.4,1.6,0.5,0.3,0.2,0.6,1.8,NaN,0
33,30,8.4,0.8,1.9,0.2,0.2,0.6,0.3,0.1,0,0.4,2.3,NaN,2
53,27,34.7,5.4,13.2,7.1,8.2,5.3,2.5,0.8,0.4,1.5,19.5,NaN,20.5
79,29,26.1,2.7,7.1,0.4,0.6,3.8,1.8,1,0.8,0.9,7.2,NaN,11.3
80,29,24.6,2.3,5.2,0.7,1,3,1,0.5,0.4,0.5,6.1,NaN,9.8
70,28,21.7,3.2,7,0.6,0.8,4.2,1.4,0.8,0.7,0.9,7.5,NaN,9
74,28,30,5.1,10.5,2.6,3.1,2.3,4.3,1,0.1,1.8,14,NaN,17
38,23,10.1,1.4,3.4,0.8,1.1,1.2,0.7,0.2,0,0.5,4,NaN,3.8
55,33,16.4,3.2,6.1,1.3,1.7,5.5,1.5,0.4,0.5,1.2,7.8,NaN,13.8
78,35,18,3.1,5.7,0.8,1,4,1.8,0.6,0.7,0.9,7.1,NaN,10.4
77,27,33.7,4.6,6.6,3.5,8,13.8,1.2,0.7,2.3,1.4,12.7,NaN,26.6
29,27,7.5,1,2.3,0.2,0.4,2,0.4,0.3,0.1,0.5,2.1,NaN,0
78,26,35.9,7.9,17.7,7.1,8.4,4.5,4,1,0.3,2.2,23.5,NaN,27.6
65,25,34.6,9.2,20.5,7.3,10.2,11.5,3.3,1.6,1.4,3.8,26.9,NaN,36
26,29,30.2,4,10.4,1.2,1.9,4.7,1,1.7,0.2,1.1,11,NaN,11
27,24,8.5,1.3,3,1,1.3,1.4,1.1,0.3,0.1,0.6,3.8,NaN,8.8
80,22,20.3,4.1,9.8,1.8,2.3,2.6,4.4,0.9,0.1,2.3,11,NaN,22.9
65,32,32.4,4.9,11.9,2.8,3.2,2.9,5.8,0.9,0.2,2.3,14.1,NaN,16.1
62,24,32,6.7,13.1,2.9,4.1,8.1,1.5,1.2,1.5,1.7,16.4,NaN,14.5
66,27,31.8,6.8,15.9,2.2,2.7,3.4,4.7,0.7,0.2,2.7,16.4,NaN,21
80,25,17.9,3.2,7.1,2.4,3.2,3.7,0.9,0.4,0.1,0.8,9.3,NaN,6.9
76,19,27.7,4.8,11.4,2.8,3.4,2.5,2.6,0.6,0.3,2.1,13.8,NaN,21.5
64,33,20,2.6,5.8,1.6,2.2,2.2,1.8,0.9,0.2,1,7.6,NaN,8.9
28,23,8.9,0.8,2.5,0.4,0.9,1.4,0.4,0.5,0,0.3,2.1,NaN,0
58,26,12.2,1.7,3.1,1,1.3,3.9,0.2,0.4,0.8,0.6,4.4,NaN,12.6
78,24,27.6,3.6,9.1,1.4,2,2.6,2,1,0.2,1.5,9.8,NaN,17.8
75,38,31.5,6.6,14.8,3.3,3.7,6.5,1.8,0.7,0.7,1.1,18.3,NaN,17.2
61,28,21.6,2.5,5.7,1.3,1.7,2.8,4.4,0.5,0.1,1.3,7,NaN,0
37,25,14.8,2.4,5.5,0.9,1.4,2.9,1.1,0.5,0.1,1.2,6.2,NaN,7
